customer_id,cluster_id,segment_label,rfm_score,umap_x,umap_y,is_high_value
13649.0,4,Lost,0.231,-0.7807,2.8957,False
13650.0,0,Champions,0.3603,-6.3602,5.1257,True
13651.0,4,Lost,0.2942,4.2228,9.9964,False
13652.0,4,Lost,0.3264,-2.001,5.4354,False
13653.0,1,Loyal Customers,0.1041,12.3835,-5.0771,True
13654.0,0,Champions,0.3931,-6.3536,8.5095,True
13655.0,4,Lost,0.2973,-2.3349,2.8725,False
13656.0,4,Lost,0.2553,2.5648,5.2538,False
13657.0,4,Lost,0.3036,12.9112,10.1953,False
13658.0,0,Champions,0.3978,-5.7035,7.7711,True
13659.0,0,Champions,0.3102,-6.3725,6.6382,True
13660.0,1,Loyal Customers,0.142,14.2055,-2.6155,True
13661.0,1,Loyal Customers,0.0597,8.9899,-6.3549,True
13662.0,0,Champions,0.3207,-7.6639,4.4404,True
13663.0,4,Lost,0.2653,-0.9729,4.9201,False
13665.0,1,Loyal Customers,0.1716,5.3727,2.1701,True
13666.0,4,Lost,0.2876,1.8821,6.2305,False
13667.0,4,Lost,0.2439,17.439,12.8983,False
13668.0,3,New Customers,0.5608,-8.9077,12.5888,False
13669.0,4,Lost,0.2902,4.4857,9.6756,False
13670.0,4,Lost,0.2746,16.868,14.223,False
13671.0,1,Loyal Customers,0.1424,15.1837,-2.7125,True
13672.0,1,Loyal Customers,0.1887,4.9479,5.7098,True
13673.0,4,Lost,0.3005,12.8363,10.1079,False
13674.0,1,Loyal Customers,0.1276,13.5455,-3.9733,True
13675.0,4,Lost,0.2481,11.963,7.2408,False
13676.0,1,Loyal Customers,0.087,5.4404,-0.6043,True
13677.0,1,Loyal Customers,0.1457,7.371,0.3109,True
13678.0,4,Lost,0.2417,17.9445,12.5514,False
13679.0,1,Loyal Customers,0.1083,4.0221,1.9005,True
13680.0,3,New Customers,0.4821,-7.4731,11.8019,False
13681.0,4,Lost,0.3117,2.0987,8.3014,False
13682.0,4,Lost,0.2252,18.23,11.7193,False
13683.0,1,Loyal Customers,0.1177,13.1244,-4.1705,True
13684.0,4,Lost,0.1996,3.1422,5.139,False
13685.0,0,Champions,0.3563,-4.2003,4.4331,True
13686.0,4,Lost,0.2365,5.0045,8.2377,False
13687.0,3,New Customers,0.2833,-7.0535,11.6198,False
13688.0,1,Loyal Customers,0.0473,8.0981,-6.3755,True
13689.0,4,Lost,0.2943,9.9175,8.7883,False
13690.0,4,Lost,0.2787,17.4698,15.1247,False
13691.0,1,Loyal Customers,0.1423,15.047,-2.7031,True
13692.0,0,Champions,0.3423,-2.6968,5.2963,True
13693.0,4,Lost,0.1954,-0.518,3.3098,False
13695.0,0,Champions,0.3625,-8.4919,6.2262,True
13696.0,1,Loyal Customers,0.1611,5.3589,1.9334,True
13697.0,4,Lost,0.2866,17.0838,16.0064,False
13698.0,1,Loyal Customers,0.0665,4.8896,-0.2999,True
13699.0,4,Lost,0.2502,11.0576,7.148,False
13700.0,0,Champions,0.355,-8.0835,5.0906,True
13701.0,1,Loyal Customers,0.1208,13.5119,-4.4482,True
13702.0,1,Loyal Customers,0.1209,13.5942,-4.4911,True
13703.0,1,Loyal Customers,0.1793,11.0838,5.433,True
13704.0,0,Champions,0.3494,-6.3726,3.5022,True
13705.0,4,Lost,0.3396,-4.39,2.4277,False
13706.0,1,Loyal Customers,0.1882,10.9386,5.6835,True
13707.0,0,Champions,0.2473,-3.0142,5.0173,True
13708.0,1,Loyal Customers,0.1942,17.8336,9.9014,True
13709.0,3,New Customers,0.4437,-7.7504,10.0979,False
13710.0,4,Lost,0.2992,4.8821,10.5236,False
13711.0,4,Lost,0.2555,-5.8357,2.8401,False
13712.0,4,Lost,0.2128,10.9066,6.2099,False
13713.0,1,Loyal Customers,0.1495,4.6514,2.6304,True
13714.0,1,Loyal Customers,0.1135,13.0767,-4.7517,True
13715.0,3,New Customers,0.3407,-7.553,10.9331,False
13716.0,1,Loyal Customers,0.1929,18.4383,9.7247,True
13717.0,4,Lost,0.3286,-5.7647,2.1797,False
13718.0,4,Lost,0.207,11.826,5.9296,False
13719.0,0,Champions,0.3572,-7.4198,4.9293,True
13720.0,4,Lost,0.2711,2.5229,6.1974,False
13721.0,4,Lost,0.2983,11.1486,9.6302,False
13722.0,0,Champions,0.3454,-5.9061,7.6497,True
13723.0,4,Lost,0.2409,-0.7361,2.2902,False
13724.0,1,Loyal Customers,0.0443,8.0961,-7.2588,True
13725.0,4,Lost,0.3242,-5.6327,2.4085,False
13726.0,4,Lost,0.3016,10.2218,8.9658,False
13727.0,4,Lost,0.3206,-6.3017,2.0144,False
13728.0,0,Champions,0.3612,-8.5022,6.2953,True
13729.0,1,Loyal Customers,0.1379,4.5765,2.5483,True
13730.0,4,Lost,0.2578,11.1835,7.5431,False
13731.0,4,Lost,0.2221,11.3556,6.3471,False
13732.0,4,Lost,0.2956,15.653,14.8954,False
13733.0,1,Loyal Customers,0.1424,7.3766,-0.1357,True
13734.0,0,Champions,0.1917,-5.1975,7.4257,True
13735.0,3,New Customers,0.4529,-7.3348,11.1004,False
13736.0,0,Champions,0.3507,-4.173,3.6416,True
13737.0,4,Lost,0.2237,17.6162,11.4177,False
13738.0,1,Loyal Customers,0.1454,13.6247,-2.3409,True
13739.0,4,Lost,0.2995,13.358,9.8895,False
13740.0,4,Lost,0.234,0.9457,4.0048,False
13741.0,4,Lost,0.2851,5.5224,9.6778,False
13742.0,0,Champions,0.3631,-7.7666,5.5507,True
13743.0,4,Lost,0.3322,-4.7027,1.3478,False
13744.0,4,Lost,0.2799,10.2897,8.6522,False
13745.0,4,Lost,0.2475,11.05,7.0891,False
13746.0,1,Loyal Customers,0.1345,15.0001,-3.6511,True
13747.0,1,Loyal Customers,0.1542,8.2691,-0.8512,True
13748.0,0,Champions,0.3119,-6.0923,3.2281,True
13750.0,0,Champions,0.352,-6.9888,5.8268,True
13751.0,1,Loyal Customers,0.1873,17.6456,9.6326,True
13752.0,4,Lost,0.2864,-5.0158,2.1574,False
13753.0,4,Lost,0.2191,-0.7918,4.357,False
13754.0,4,Lost,0.2496,5.107,8.4863,False
13755.0,0,Champions,0.3479,-6.4129,3.3929,True
13756.0,3,New Customers,0.4788,-8.4181,11.1606,False
13757.0,1,Loyal Customers,0.0286,6.9656,-7.1316,True
13758.0,3,New Customers,0.4578,-7.4717,11.0278,False
13759.0,4,Lost,0.2984,11.5189,9.6885,False
13760.0,4,Lost,0.3068,0.1976,5.6665,False
13761.0,4,Lost,0.3189,-2.3306,2.0,False
13762.0,4,Lost,0.2548,-1.3751,4.5029,False
13763.0,0,Champions,0.3504,-4.3671,6.4869,True
13764.0,0,Champions,0.3239,-3.3773,4.3616,True
13765.0,1,Loyal Customers,0.0397,7.7385,-6.5222,True
13766.0,1,Loyal Customers,0.1017,12.024,-5.1742,True
13768.0,1,Loyal Customers,0.0192,7.6104,-5.7328,True
13769.0,0,Champions,0.4252,-8.4102,8.9474,True
13770.0,1,Loyal Customers,0.1469,2.5187,2.7895,True
13771.0,0,Champions,0.3718,-5.7671,7.681,True
13772.0,0,Champions,0.3461,-5.035,4.42,True
13773.0,1,Loyal Customers,0.1455,8.0185,-0.7921,True
13774.0,4,Lost,0.2717,16.9482,14.0284,False
13775.0,1,Loyal Customers,0.0743,5.2561,0.6473,True
13776.0,1,Loyal Customers,0.1373,7.036,0.0132,True
13778.0,4,Lost,0.2812,1.126,8.3555,False
13779.0,1,Loyal Customers,0.0928,11.6213,-5.5516,True
13780.0,4,Lost,0.3124,5.873,11.0392,False
13781.0,4,Lost,0.2138,5.515,6.6707,False
13782.0,0,Champions,0.3491,-7.9725,4.4195,True
13783.0,1,Loyal Customers,0.1303,4.5646,1.6071,True
13784.0,0,Champions,0.368,-8.3843,5.8014,True
13785.0,1,Loyal Customers,0.1408,2.6585,2.7363,True
13786.0,0,Champions,0.2091,-1.5777,4.022,True
13787.0,4,Lost,0.2984,-2.9631,0.703,False
13788.0,1,Loyal Customers,0.0951,11.9443,-5.5859,True
13789.0,1,Loyal Customers,0.1459,14.9006,-2.4023,True
13790.0,4,Lost,0.3035,15.5197,15.656,False
13791.0,4,Lost,0.2713,6.8022,7.6774,False
13792.0,4,Lost,0.2837,4.5479,9.5354,False
13793.0,1,Loyal Customers,0.0387,7.8049,-7.579,True
13794.0,1,Loyal Customers,0.0797,10.8289,-6.418,True
13795.0,1,Loyal Customers,0.1614,2.324,2.8975,True
13796.0,1,Loyal Customers,0.1014,11.8456,-4.9634,True
13797.0,1,Loyal Customers,0.1437,5.178,2.5896,True
13799.0,0,Champions,0.3106,-5.8786,3.8208,True
13800.0,4,Lost,0.2021,0.7401,3.7603,False
13801.0,4,Lost,0.2775,16.831,14.3894,False
13802.0,2,At Risk,0.6442,-8.5447,13.7087,False
13803.0,4,Lost,0.2198,6.0926,6.8231,False
13804.0,0,Champions,0.3511,-5.918,4.3935,True
13805.0,4,Lost,0.2942,10.759,8.8479,False
13806.0,4,Lost,0.2778,17.2106,14.718,False
13807.0,1,Loyal Customers,0.1634,5.2379,4.0405,True
13808.0,4,Lost,0.3315,-0.6064,5.9807,False
13809.0,1,Loyal Customers,0.1905,5.208,5.9192,True
13810.0,4,Lost,0.3138,7.3345,8.8899,False
13811.0,4,Lost,0.2416,5.6657,7.4965,False
13812.0,4,Lost,0.2956,4.9964,10.4578,False
13813.0,0,Champions,0.3389,-5.2288,3.8599,True
13814.0,4,Lost,0.2985,8.2926,8.6906,False
13815.0,0,Champions,0.41,-6.6789,10.7948,True
13816.0,4,Lost,0.3008,11.8578,9.9286,False
13817.0,4,Lost,0.2962,12.9636,9.6781,False
13818.0,1,Loyal Customers,0.1264,14.2443,-4.4424,True
13819.0,4,Lost,0.2258,-1.1643,4.1227,False
13820.0,1,Loyal Customers,0.1444,4.612,2.6111,True
13821.0,4,Lost,0.2729,-1.2012,2.5853,False
13822.0,4,Lost,0.309,11.6043,10.1372,False
13823.0,0,Champions,0.3536,-4.1811,4.8573,True
13824.0,0,Champions,0.3591,-7.6913,5.7918,True
13825.0,1,Loyal Customers,0.0535,4.6384,-0.4957,True
13826.0,4,Lost,0.2314,18.0418,12.05,False
13827.0,4,Lost,0.2873,4.5176,9.605,False
13828.0,4,Lost,0.2943,16.2603,16.2913,False
13829.0,1,Loyal Customers,0.1306,14.6045,-4.1121,True
13830.0,1,Loyal Customers,0.0659,9.745,-6.9768,True
13831.0,3,New Customers,0.4312,-8.0006,9.4775,False
13832.0,4,Lost,0.3034,11.6383,10.0283,False
13833.0,4,Lost,0.2477,11.105,7.0906,False
13834.0,1,Loyal Customers,0.0727,5.0427,-0.3368,True
13835.0,4,Lost,0.3199,-4.6421,1.0523,False
13836.0,1,Loyal Customers,0.1491,7.2362,0.373,True
13837.0,4,Lost,0.2203,12.0274,6.3496,False
13838.0,0,Champions,0.3469,-7.3658,3.6374,True
13839.0,1,Loyal Customers,0.1047,12.4008,-5.0783,True
13840.0,1,Loyal Customers,0.1401,12.9415,-2.5411,True
13841.0,1,Loyal Customers,0.1987,18.5924,10.125,True
13842.0,0,Champions,0.3948,-8.1257,8.5387,True
13843.0,1,Loyal Customers,0.1498,14.4256,-2.1263,True
13844.0,4,Lost,0.3008,15.5355,15.6547,False
13845.0,4,Lost,0.2782,16.8661,14.4054,False
13846.0,4,Lost,0.3154,0.3877,8.8699,False
13847.0,1,Loyal Customers,0.0119,3.7554,-6.0871,True
13848.0,0,Champions,0.3255,-5.0785,4.7845,True
13849.0,0,Champions,0.3361,-3.4,5.4695,True
13850.0,4,Lost,0.2695,8.7431,8.6544,False
13851.0,0,Champions,0.3411,-5.3636,6.591,True
13852.0,1,Loyal Customers,0.0545,8.5194,-7.2581,True
13853.0,4,Lost,0.292,15.5685,13.3775,False
13854.0,3,New Customers,0.5569,-9.0015,12.6558,False
13855.0,1,Loyal Customers,0.1219,4.5566,1.6021,True
13856.0,4,Lost,0.2719,-6.4327,2.621,False
13857.0,1,Loyal Customers,0.1666,0.3898,2.936,True
13858.0,4,Lost,0.2801,17.2093,15.039,False
13859.0,1,Loyal Customers,0.1773,10.9901,5.5108,True
13860.0,4,Lost,0.3268,0.2895,6.2793,False
13861.0,1,Loyal Customers,0.1322,7.5548,-0.8564,True
13862.0,0,Champions,0.3475,-6.2625,3.6929,True
13863.0,4,Lost,0.2238,2.2367,4.6146,False
13864.0,1,Loyal Customers,0.152,13.1882,-2.1827,True
13865.0,4,Lost,0.291,2.5584,6.5959,False
13866.0,4,Lost,0.2723,17.8364,14.6868,False
13867.0,4,Lost,0.3065,6.5992,9.9778,False
13868.0,4,Lost,0.3432,-2.6876,5.5728,False
13869.0,0,Champions,0.3826,-6.8893,10.8022,True
13870.0,0,Champions,0.4116,-7.5689,8.3989,True
13871.0,3,New Customers,0.4375,-7.5726,10.1695,False
13872.0,1,Loyal Customers,0.1036,4.3248,1.6815,True
13873.0,4,Lost,0.283,-6.2129,2.1244,False
13874.0,4,Lost,0.1975,-0.4054,3.3407,False
13875.0,0,Champions,0.3759,-7.6146,7.5054,True
13876.0,4,Lost,0.276,17.8176,15.1202,False
13877.0,4,Lost,0.2765,4.6863,9.3955,False
13878.0,4,Lost,0.3189,-1.9802,5.4147,False
13879.0,1,Loyal Customers,0.0431,7.957,-6.3978,True
13880.0,0,Champions,0.391,-8.2692,7.4822,True
13882.0,4,Lost,0.3252,0.3558,6.279,False
13883.0,0,Champions,0.4195,-7.1441,9.2159,True
13884.0,0,Champions,0.3454,-7.343,3.5857,True
13885.0,4,Lost,0.2329,11.7183,6.7375,False
13886.0,4,Lost,0.2748,17.3304,14.5965,False
13887.0,4,Lost,0.2222,17.6006,11.2817,False
13888.0,4,Lost,0.2958,-4.8717,2.6642,False
13889.0,4,Lost,0.3019,-2.2241,2.2184,False
13890.0,0,Champions,0.3718,-8.3843,5.8031,True
13891.0,1,Loyal Customers,0.1634,5.1403,3.1867,True
13892.0,4,Lost,0.319,-2.6044,0.6423,False
13893.0,1,Loyal Customers,0.1904,17.1129,10.2399,True
13894.0,4,Lost,0.3032,4.932,10.5489,False
13895.0,0,Champions,0.3557,-4.1075,5.7942,True
13896.0,1,Loyal Customers,0.0512,8.2399,-6.3251,True
13897.0,4,Lost,0.3007,6.611,9.2494,False
13898.0,1,Loyal Customers,0.1796,10.8542,5.674,True
13899.0,4,Lost,0.3016,12.8698,10.162,False
13900.0,4,Lost,0.2602,-1.2022,2.6597,False
13901.0,0,Champions,0.3827,-7.5019,8.3629,True
13903.0,1,Loyal Customers,0.14,15.2721,-2.8144,True
13904.0,4,Lost,0.2923,13.0614,9.562,False
13905.0,1,Loyal Customers,0.0066,3.8047,-6.0227,True
13906.0,1,Loyal Customers,0.1347,15.7059,-3.2473,True
13907.0,1,Loyal Customers,0.0209,6.8174,-7.2822,True
13908.0,4,Lost,0.3074,-1.8849,5.3185,False
13909.0,1,Loyal Customers,0.1348,7.6225,-0.7889,True
13911.0,0,Champions,0.3817,-8.5518,7.6655,True
13912.0,1,Loyal Customers,0.1297,14.6375,-4.0622,True
13913.0,1,Loyal Customers,0.0948,11.9373,-5.5933,True
13914.0,4,Lost,0.3065,11.5552,10.1077,False
13915.0,1,Loyal Customers,0.1412,15.8297,-3.042,True
13916.0,1,Loyal Customers,0.1365,4.5134,1.6364,True
13917.0,4,Lost,0.2862,13.1744,9.1812,False
13918.0,4,Lost,0.2989,9.966,8.8197,False
13919.0,4,Lost,0.3023,0.4875,8.438,False
13920.0,1,Loyal Customers,0.1562,0.2732,3.515,True
13921.0,1,Loyal Customers,0.1543,2.4567,2.8505,True
13922.0,1,Loyal Customers,0.174,5.1651,3.2885,True
13923.0,4,Lost,0.2832,16.3101,14.8979,False
13924.0,4,Lost,0.3369,-2.3769,1.7367,False
13925.0,4,Lost,0.2792,2.4948,6.393,False
13926.0,4,Lost,0.294,16.2224,16.2673,False
13927.0,4,Lost,0.282,11.4293,8.5953,False
13928.0,4,Lost,0.3096,2.6827,7.4442,False
13929.0,0,Champions,0.3038,-6.7067,5.7745,True
13930.0,4,Lost,0.2838,13.0069,9.1101,False
13931.0,0,Champions,0.3574,-6.4266,7.4633,True
13932.0,1,Loyal Customers,0.1846,17.5325,9.5353,True
13933.0,4,Lost,0.2668,11.709,8.061,False
13934.0,1,Loyal Customers,0.2055,17.0262,10.3329,True
13935.0,0,Champions,0.1455,-5.1787,7.3861,True
13936.0,4,Lost,0.2449,5.8476,7.6559,False
13937.0,4,Lost,0.2461,10.9971,7.0222,False
13938.0,4,Lost,0.2871,17.0099,16.4287,False
13939.0,4,Lost,0.327,-4.6783,1.7984,False
13940.0,4,Lost,0.3123,2.044,8.3473,False
13941.0,3,New Customers,0.4768,-7.618,11.8044,False
13942.0,1,Loyal Customers,0.0872,10.4121,-5.8212,True
13943.0,1,Loyal Customers,0.0687,9.7093,-6.471,True
13944.0,1,Loyal Customers,0.0376,7.6097,-7.386,True
13945.0,1,Loyal Customers,0.1538,6.7249,1.0031,True
13946.0,4,Lost,0.3061,-2.2784,2.0311,False
13947.0,4,Lost,0.2752,17.8671,15.1356,False
13948.0,1,Loyal Customers,0.1685,2.4636,3.0224,True
13949.0,4,Lost,0.3444,-2.5044,2.5729,False
13950.0,4,Lost,0.3134,2.3881,8.0882,False
13951.0,4,Lost,0.2429,5.5162,7.5872,False
13952.0,3,New Customers,0.4177,-7.5292,12.0635,False
13953.0,0,Champions,0.4147,-6.5647,8.872,True
13954.0,4,Lost,0.308,12.7102,10.2575,False
13955.0,4,Lost,0.2501,5.158,8.4978,False
13956.0,4,Lost,0.3222,0.8287,6.1973,False
13957.0,1,Loyal Customers,0.1416,5.2578,4.0273,True
13958.0,0,Champions,0.227,-5.7875,6.5544,True
13959.0,4,Lost,0.2952,-2.9771,0.6642,False
13960.0,4,Lost,0.2974,13.5581,9.6973,False
13961.0,1,Loyal Customers,0.1483,13.3644,-2.2373,True
13962.0,4,Lost,0.3013,4.4034,10.399,False
13963.0,0,Champions,0.2556,-8.4943,6.5498,True
13964.0,1,Loyal Customers,0.1515,7.9694,-0.2888,True
13965.0,1,Loyal Customers,0.1249,4.3829,1.8353,True
13966.0,1,Loyal Customers,0.1288,13.0583,-3.403,True
13967.0,4,Lost,0.2457,12.3887,7.0262,False
13968.0,1,Loyal Customers,0.1301,14.631,-4.0711,True
13969.0,3,New Customers,0.5629,-8.8869,12.5939,False
13970.0,1,Loyal Customers,0.1574,6.7841,1.0207,True
13971.0,0,Champions,0.3881,-7.6535,7.4434,True
13972.0,4,Lost,0.2766,13.1261,8.7558,False
13973.0,1,Loyal Customers,0.1873,17.7146,9.6027,True
13974.0,4,Lost,0.2921,11.6262,9.3431,False
13975.0,0,Champions,0.3876,-6.6335,7.6966,True
13976.0,4,Lost,0.2398,2.3098,4.7775,False
13977.0,1,Loyal Customers,0.1403,13.225,-2.5021,True
13978.0,4,Lost,0.2994,13.6396,9.7131,False
13979.0,0,Champions,0.3318,-4.2862,4.9581,True
13980.0,4,Lost,0.2967,1.2994,5.8128,False
13981.0,1,Loyal Customers,0.1357,13.6148,-3.2609,True
13982.0,0,Champions,0.3646,-5.521,6.2621,True
13983.0,3,New Customers,0.434,-8.4394,9.8585,False
13984.0,0,Champions,0.3444,-7.9005,4.3228,True
13985.0,3,New Customers,0.4865,-8.2114,11.2907,False
13986.0,4,Lost,0.2978,15.7529,15.8226,False
13987.0,1,Loyal Customers,0.1576,7.2427,0.658,True
13988.0,0,Champions,0.374,-5.3586,6.7055,True
13989.0,4,Lost,0.3109,-1.1017,5.6234,False
13990.0,4,Lost,0.218,17.6103,11.2395,False
13991.0,4,Lost,0.3195,-3.0915,0.2084,False
13992.0,4,Lost,0.2961,4.2155,10.0109,False
13993.0,3,New Customers,0.4193,-8.1913,9.4261,False
13994.0,4,Lost,0.3425,-2.4975,2.5412,False
13995.0,0,Champions,0.3794,-7.9516,6.7567,True
13996.0,1,Loyal Customers,0.1581,6.7476,1.0481,True
13997.0,1,Loyal Customers,0.0995,4.0467,1.7295,True
13998.0,1,Loyal Customers,0.1313,4.3643,2.3412,True
13999.0,3,New Customers,0.4944,-8.9563,11.436,False
14000.0,4,Lost,0.2522,-0.9781,4.8368,False
14001.0,0,Champions,0.3629,-5.506,6.3291,True
14002.0,4,Lost,0.2555,11.841,7.6543,False
14003.0,1,Loyal Customers,0.0052,3.1704,-6.1041,True
14004.0,0,Champions,0.3925,-6.3352,8.4855,True
14005.0,4,Lost,0.3452,-2.4252,5.3555,False
14006.0,4,Lost,0.2978,-4.8673,2.6739,False
14007.0,1,Loyal Customers,0.0929,11.8752,-5.5879,True
14008.0,1,Loyal Customers,0.1317,12.9713,-2.9558,True
14009.0,4,Lost,0.2397,6.0545,7.4641,False
14010.0,1,Loyal Customers,0.0792,5.103,-0.2858,True
14011.0,1,Loyal Customers,0.1139,6.6927,-0.7177,True
14012.0,1,Loyal Customers,0.1918,17.7299,9.8086,True
14013.0,4,Lost,0.2803,0.8449,5.2939,False
14014.0,4,Lost,0.3004,8.231,8.7203,False
14015.0,4,Lost,0.2912,15.5982,13.4246,False
14016.0,3,New Customers,0.4138,-7.4088,11.7261,False
14017.0,1,Loyal Customers,0.0714,9.8387,-6.4485,True
14018.0,1,Loyal Customers,0.0431,7.9033,-6.4551,True
14019.0,4,Lost,0.3055,7.1782,8.7166,False
14020.0,4,Lost,0.3178,0.4608,8.906,False
14021.0,4,Lost,0.2755,-5.0719,2.4205,False
14022.0,4,Lost,0.2221,10.8493,6.3753,False
14023.0,4,Lost,0.3079,11.7485,10.1779,False
14024.0,4,Lost,0.2645,5.2941,8.7105,False
14025.0,0,Champions,0.1837,-5.907,6.4619,True
14026.0,1,Loyal Customers,0.121,6.3283,0.1358,True
14027.0,4,Lost,0.277,17.8519,15.2463,False
14028.0,3,New Customers,0.2226,-6.9835,11.5272,False
14029.0,4,Lost,0.2836,12.3758,9.1014,False
14030.0,3,New Customers,0.4521,-8.3241,10.3821,False
14032.0,0,Champions,0.4024,-7.9433,7.8878,True
14033.0,1,Loyal Customers,0.0762,10.6989,-6.5295,True
14034.0,4,Lost,0.3052,5.5291,10.8731,False
14035.0,0,Champions,0.3471,-6.0174,4.1131,True
14036.0,1,Loyal Customers,0.193,17.2009,10.1618,True
14037.0,4,Lost,0.2526,-0.7525,2.1137,False
14038.0,0,Champions,0.3202,-2.7278,5.1967,True
14039.0,4,Lost,0.2931,13.4097,9.5015,False
14040.0,3,New Customers,0.5393,-8.9344,12.5882,False
14041.0,1,Loyal Customers,0.1942,18.4493,9.7263,True
14042.0,1,Loyal Customers,0.0115,4.1362,-6.0713,True
14043.0,1,Loyal Customers,0.1074,6.6316,-0.796,True
14044.0,0,Champions,0.354,-6.4061,5.0692,True
14045.0,3,New Customers,0.4465,-7.629,11.7765,False
14046.0,1,Loyal Customers,0.187,18.2134,9.2593,True
14047.0,0,Champions,0.3866,-7.8122,7.0305,True
14048.0,1,Loyal Customers,0.1915,5.2501,5.9715,True
14049.0,3,New Customers,0.5025,-7.5651,12.251,False
14050.0,4,Lost,0.2999,11.1423,9.633,False
14051.0,2,At Risk,0.6931,-8.7965,13.5601,False
14052.0,4,Lost,0.3012,12.2999,10.2266,False
14053.0,4,Lost,0.2652,2.5922,6.1473,False
14054.0,4,Lost,0.2752,17.8632,15.1427,False
14055.0,4,Lost,0.2828,6.7452,7.9981,False
14056.0,3,New Customers,0.4658,-8.5228,10.6734,False
14057.0,3,New Customers,0.4566,-8.4388,10.6933,False
14058.0,1,Loyal Customers,0.121,6.742,-0.673,True
14059.0,1,Loyal Customers,0.1943,18.3502,9.7748,True
14060.0,3,New Customers,0.4992,-9.0141,11.4664,False
14061.0,1,Loyal Customers,0.1117,4.3467,1.741,True
14062.0,2,At Risk,0.7002,-8.5914,13.7471,False
14063.0,2,At Risk,0.4498,-8.2379,13.5362,False
14064.0,0,Champions,0.3684,-8.3183,6.4545,True
14065.0,1,Loyal Customers,0.1593,5.0832,3.1072,True
14066.0,1,Loyal Customers,0.1939,18.4361,9.7194,True
14067.0,4,Lost,0.2819,12.848,9.0186,False
14068.0,4,Lost,0.1984,0.937,3.5906,False
14069.0,1,Loyal Customers,0.0966,5.6094,-0.6573,True
14070.0,1,Loyal Customers,0.0263,7.1898,-6.6642,True
14071.0,4,Lost,0.3356,-6.0505,2.0368,False
14072.0,1,Loyal Customers,0.0345,7.54,-6.4829,True
14073.0,4,Lost,0.2894,16.9318,16.1963,False
14074.0,1,Loyal Customers,0.0501,8.3352,-7.2069,True
14075.0,4,Lost,0.3342,-2.3749,1.5833,False
14076.0,4,Lost,0.2496,17.8977,13.2508,False
14077.0,4,Lost,0.3044,-3.1809,0.2688,False
14078.0,4,Lost,0.3017,-6.2102,2.7291,False
14079.0,4,Lost,0.2604,11.7248,7.8045,False
14080.0,4,Lost,0.312,0.6512,5.936,False
14081.0,0,Champions,0.2727,-6.108,6.696,True
14082.0,1,Loyal Customers,0.1601,8.3469,-0.6949,True
14083.0,4,Lost,0.3426,-7.5405,3.6737,False
14084.0,1,Loyal Customers,0.0943,11.6988,-5.5097,True
14085.0,3,New Customers,0.5158,-9.1087,11.6354,False
14086.0,1,Loyal Customers,0.1127,12.9292,-4.8948,True
14087.0,4,Lost,0.3156,6.2741,10.8892,False
14089.0,4,Lost,0.2794,17.4575,15.1488,False
14090.0,1,Loyal Customers,0.1693,17.7445,8.7769,True
14091.0,0,Champions,0.1661,-6.9753,11.5273,True
14092.0,3,New Customers,0.4521,-8.7195,10.1884,False
14093.0,4,Lost,0.3015,15.531,15.2596,False
14094.0,1,Loyal Customers,0.126,13.1834,-3.6408,True
14095.0,1,Loyal Customers,0.0065,2.6131,-6.2998,True
14097.0,1,Loyal Customers,0.113,6.7083,-0.7557,True
14098.0,4,Lost,0.2873,17.0742,16.0594,False
14099.0,0,Champions,0.4191,-8.41,8.9154,True
14100.0,4,Lost,0.2469,17.8233,13.1946,False
14101.0,3,New Customers,0.435,-7.2898,11.1303,False
14102.0,4,Lost,0.3267,0.1071,6.2112,False
14104.0,4,Lost,0.2577,1.3642,4.7154,False
14105.0,0,Champions,0.2943,-5.2279,7.3607,True
14106.0,1,Loyal Customers,0.0037,3.2115,-6.0937,True
14107.0,0,Champions,0.3701,-6.5649,7.1767,True
14108.0,4,Lost,0.3094,1.271,8.6955,False
14109.0,4,Lost,0.2726,17.8444,14.7018,False
14110.0,3,New Customers,0.554,-8.8148,12.5233,False
14111.0,4,Lost,0.3115,2.4745,7.9029,False
14112.0,0,Champions,0.3998,-6.8269,8.1789,True
14113.0,0,Champions,0.432,-7.3428,9.5907,True
14114.0,4,Lost,0.2223,-0.4185,2.6769,False
14115.0,1,Loyal Customers,0.1072,5.7713,0.0268,True
14116.0,4,Lost,0.3209,0.0499,6.1641,False
14117.0,4,Lost,0.243,17.9178,13.0838,False
14118.0,1,Loyal Customers,0.1322,13.018,-3.0079,True
14119.0,1,Loyal Customers,0.1525,8.2155,-0.9111,True
14121.0,4,Lost,0.3438,-2.2823,5.4915,False
14122.0,1,Loyal Customers,0.1452,5.2673,4.0369,True
14123.0,1,Loyal Customers,0.0083,4.1493,-6.088,True
14124.0,4,Lost,0.2719,16.6191,13.9111,False
14125.0,4,Lost,0.338,-2.2934,5.5601,False
14126.0,4,Lost,0.3204,0.9166,8.8523,False
14127.0,4,Lost,0.2885,-1.6459,2.6465,False
14128.0,4,Lost,0.293,6.0538,9.606,False
14129.0,0,Champions,0.3545,-6.2531,3.7234,True
14130.0,4,Lost,0.2036,0.3991,3.8203,False
14131.0,1,Loyal Customers,0.0391,7.6898,-7.4229,True
14132.0,0,Champions,0.3729,-7.0644,5.8159,True
14133.0,4,Lost,0.2673,2.5699,5.5867,False
14134.0,3,New Customers,0.3301,-7.5985,11.656,False
